iter	RMSE
4779	40.16463871
4780	40.16352897
4781	40.16282273
4782	40.16201942
4783	40.16093594
4784	40.16063023
4785	40.15945908
4786	40.15831494
4787	40.15769934
4788	40.15696527
4789	40.15623007
4790	40.15615323
4791	40.15474797
4792	40.15424373
4793	40.15349933
4794	40.15307857
4795	40.15256159
4796	40.15230418
4797	40.15228245
4798	40.15145021
4799	40.15119742
4800	40.1507816
4801	40.15051202
4802	40.15046232
4803	40.1499876
4804	40.14961385
4805	40.1492055
4806	40.14890359
4807	40.14856544
4808	40.14796743
4809	40.14755273
4810	40.14678719
4811	40.14654743
4812	40.14596095
4813	40.14539
4814	40.14489892
4815	40.14448446
4816	40.14333165
4817	40.14214059
4818	40.14154095
4819	40.14094819
4820	40.13974868
4821	40.13928056
4822	40.13853889
4823	40.13768493
4824	40.13721821
4825	40.13670518
4826	40.13615383
4827	40.13601735
4828	40.13534592
4829	40.13515999
4830	40.13460579
4831	40.13417255
4832	40.13392609
4833	40.13359919
4834	40.13279946
4835	40.13224756
4836	40.13202137
4837	40.13162919
4838	40.13132361
4839	40.13097728
4840	40.13033825
4841	40.13031963
4842	40.13010193
4843	40.12953607
4844	40.12903286
4845	40.12820253
4846	40.12784413
4847	40.12715187
4848	40.12680526
4849	40.12633355
4850	40.1255232
4851	40.12521884
4852	40.12476674
4853	40.12390324
4854	40.12343166
4855	40.12299231
4856	40.12254772
4857	40.12224282
4858	40.12143196
4859	40.12127971
4860	40.12089605
4861	40.12022032
4862	40.11978217
4863	40.11877013
4864	40.11843656
4865	40.11775135
4866	40.11721793
4867	40.11628249
4868	40.11583642
4869	40.11538782
4870	40.11493856
4871	40.11410122
4872	40.11409717
4873	40.11362508
4874	40.11305844
4875	40.112067
4876	40.11121819
4877	40.11034036
4878	40.10954284
4879	40.10828011
4880	40.10761905
4881	40.10691268
4882	40.10643199
4883	40.10624465
4884	40.10598568
4885	40.10540139
4886	40.10517215
4887	40.10480605
4888	40.10402882
4889	40.10363588
4890	40.10322499
4891	40.10289623
4892	40.10223416
4893	40.10173456
4894	40.10051536
4895	40.1001944
4896	40.09993495
4897	40.09943903
4898	40.09913985
4899	40.09869192
4900	40.09824051
4901	40.09740898
4902	40.09670091
4903	40.09590035
4904	40.095794
4905	40.09554438
4906	40.09461419
4907	40.09349076
4908	40.0930702
4909	40.09188927
4910	40.09084533
4911	40.08993425
4912	40.08922393
4913	40.08860121
4914	40.08839565
4915	40.08800918
4916	40.08736047
4917	40.087028
4918	40.08687248
4919	40.08624311
4920	40.08530274
4921	40.08511551
4922	40.08457884
4923	40.08421642
4924	40.08251455
4925	40.08207472
4926	40.08190473
4927	40.08124792
4928	40.08071399
4929	40.07954414
4930	40.07922496
4931	40.07886675
4932	40.07850895
4933	40.07812591
4934	40.07722544
4935	40.07713059
4936	40.07606395
4937	40.07564894
4938	40.07542432
4939	40.07512429
4940	40.07427315
4941	40.07387307
4942	40.07249972
4943	40.07207592
4944	40.0716175
4945	40.07087268
4946	40.07007713
4947	40.07000464
4948	40.06972803
4949	40.06938818
4950	40.06911691
4951	40.06838111
4952	40.06761053
4953	40.06712598
4954	40.06683551
4955	40.06674848
4956	40.06582499
4957	40.06535003
4958	40.06469098
4959	40.06453619
4960	40.06419669
4961	40.06382015
4962	40.0637492
4963	40.06339904
4964	40.06248427
4965	40.06204813
4966	40.06100183
4967	40.06066647
4968	40.05999091
4969	40.05953893
4970	40.05885354
4971	40.05839423
4972	40.05791719
4973	40.05718203
4974	40.05639667
4975	40.05574273
4976	40.05515707
4977	40.05459061
4978	40.05375796
4979	40.05313738
4980	40.05265336
4981	40.05209145
4982	40.05174871
4983	40.05116977
4984	40.05055379
4985	40.04997493
4986	40.04949554
4987	40.04911631
4988	40.04842567
4989	40.04737614
4990	40.04725499
4991	40.0464805
4992	40.04579454
4993	40.04494431
4994	40.04453844
4995	40.04420658
4996	40.04376661
4997	40.04316054
4998	40.04289716
4999	40.04223395
